date,USD,EUR,JPY,CNY,GBP,CAD,CHF,HKD,SEK,AUD,AED,BHD,CZK,DKK,HUF,IDR,KWD,MXN,NOK,NZD,PLN,RUB,SAR,SGD,THB,TRY,ZAR
2012-11-15,1087.5,1386.67,1345.08,174.47,1723.47,1085.11,1151.77,140.3,160.4,1126.38,296.08,2884.62,56.36,185.91,4.86,11.3,3851.6,82.13,188.57,883.65,332.41,34.3,289.97,888.37,35.42,603.67,121.92
2012-11-16,1091.0,1390.86,1347.08,174.96,1733.11,1090.4,1155.17,140.74,161.05,1128.42,297.03,2893.9,56.54,186.47,4.89,11.33,3863.72,82.61,189.06,884.47,334.54,34.38,290.91,888.55,35.5,605.46,122.81
2012-11-19,1087.0,1389.51,1337.85,174.35,1729.36,1087.65,1152.77,140.22,160.52,1128.74,295.95,2883.29,56.33,186.31,4.9,11.29,3851.06,83.03,188.35,885.2,334.8,34.45,289.86,887.17,35.38,603.72,122.93
2012-11-20,1083.0,1384.67,1333.25,173.76,1722.29,1085.77,1148.83,139.7,160.5,1125.89,294.86,2872.68,56.13,185.68,4.91,11.25,3836.89,82.73,188.35,884.81,334.77,34.51,288.77,884.25,35.29,601.07,122.02
2012-11-21,1083.0,1382.67,1319.36,173.83,1722.73,1086.04,1147.79,139.73,159.76,1123.72,294.85,2872.68,56.12,185.42,4.92,11.23,3837.57,83.15,188.36,882.16,335.15,34.52,288.8,883.76,35.26,602.67,121.58
2012-11-22,1086.0,1396.81,1312.31,174.34,1734.67,1090.03,1159.33,140.11,161.84,1126.73,295.67,2880.48,56.28,187.28,5.01,11.28,3847.24,83.39,190.25,885.14,339.69,34.9,289.58,886.21,35.38,604.0,121.52
2012-11-23,1086.0,1399.31,1322.45,174.36,1731.52,1088.83,1161.75,140.13,162.76,1129.39,295.67,2880.64,56.28,187.65,5.0,11.3,3848.47,83.32,190.83,887.75,339.76,34.87,289.58,886.68,35.34,604.01,121.7
2012-11-26,1086.0,1407.29,1324.31,174.45,1739.07,1093.49,1168.68,140.13,163.57,1135.09,295.67,2880.56,56.29,188.71,4.99,11.32,3855.17,83.71,191.51,894.0,342.0,35.02,289.59,888.13,35.39,605.69,122.47
2012-11-27,1084.0,1406.92,1318.65,174.21,1736.41,1091.81,1168.04,139.88,163.47,1135.33,295.13,2875.26,56.17,188.6,5.01,11.29,3848.75,83.53,191.82,891.43,343.21,34.99,289.06,887.08,35.34,604.3,122.56
2012-11-28,1087.5,1406.57,1328.97,174.63,1741.25,1094.89,1168.54,140.32,162.62,1137.53,296.08,2884.54,56.36,188.58,5.01,11.33,3859.12,83.49,190.92,893.98,342.92,34.93,289.99,889.46,35.43,606.73,123.02
2012-11-29,1084.0,1406.71,1319.22,174.05,1736.13,1093.18,1168.48,139.87,163.28,1134.57,295.13,2875.26,56.18,188.56,5.03,11.3,3848.75,83.67,191.53,895.17,343.56,34.99,289.05,887.83,35.31,606.27,123.5
2012-11-30,1083.5,1410.07,1310.39,174.01,1738.96,1091.58,1170.91,139.82,162.95,1129.82,294.99,2874.01,56.16,189.03,5.04,11.29,3846.7,83.91,191.14,889.61,344.73,35.13,288.93,887.61,35.3,606.83,123.44
2012-12-03,1083.5,1411.64,1318.69,173.97,1738.75,1091.47,1170.66,139.82,162.83,1128.41,294.99,2873.85,56.15,189.22,5.02,11.29,3847.66,83.79,191.55,889.07,343.92,35.04,288.91,887.64,35.35,606.32,121.87
2012-12-04,1084.0,1417.33,1322.03,174.12,1747.14,1090.1,1170.63,139.88,163.88,1134.14,295.13,2875.26,56.11,189.97,5.02,11.29,3852.85,83.46,192.66,892.89,343.62,35.02,289.06,889.76,35.33,607.35,122.68
2012-12-05,1081.5,1418.12,1315.29,173.72,1741.81,1090.77,1167.3,139.54,163.97,1132.6,294.45,2868.62,56.08,190.1,5.01,11.27,3845.2,83.62,192.79,892.24,343.09,35.07,288.39,887.76,35.29,605.88,122.97
2012-12-06,1083.5,1415.86,1313.73,173.96,1745.25,1092.68,1169.52,139.81,164.17,1134.7,294.99,2873.93,56.2,189.81,5.0,11.27,3844.93,83.99,192.65,898.98,343.45,35.1,288.92,888.52,35.33,606.15,123.75
2012-12-07,1082.5,1400.05,1314.75,173.76,1737.25,1091.45,1158.37,139.68,162.62,1134.3,294.71,2871.2,55.49,187.69,4.93,11.26,3841.1,84.01,191.06,900.42,339.06,35.04,288.64,886.6,35.28,603.91,124.4
2012-12-10,1078.5,1392.18,1309.57,173.12,1729.64,1091.16,1153.48,139.17,161.19,1129.89,293.63,2860.67,55.27,186.64,4.91,11.2,3825.69,83.97,189.68,898.5,337.77,34.91,287.59,882.0,35.18,602.85,124.28
2012-12-11,1076.5,1393.48,1306.59,172.34,1730.53,1090.96,1149.68,138.91,160.95,1128.55,293.08,2855.36,55.17,186.83,4.93,11.17,3820.09,84.05,189.81,899.95,339.72,35.09,287.06,881.26,35.14,601.73,124.12
2012-12-12,1075.0,1398.31,1296.66,171.96,1732.36,1090.54,1153.25,138.72,162.18,1133.21,292.68,2851.38,55.38,187.44,4.95,11.17,3817.2,84.47,190.42,903.43,341.72,34.97,286.64,879.89,35.09,603.22,123.82
2012-12-13,1073.5,1402.04,1287.56,172.25,1731.5,1091.23,1159.41,138.52,160.97,1132.6,292.27,2847.4,55.44,187.94,4.94,11.14,3813.77,84.26,190.74,906.41,342.61,35.01,286.25,879.1,35.02,603.22,124.08
2012-12-14,1075.0,1406.42,1283.12,172.24,1732.74,1092.2,1163.92,138.71,161.01,1133.1,292.68,2851.31,55.68,188.51,4.95,11.15,3816.12,83.98,191.14,906.12,343.16,34.97,286.64,880.06,35.08,603.06,124.15
2012-12-17,1072.5,1411.41,1278.54,171.97,1736.0,1086.96,1168.49,138.38,161.03,1130.79,292.0,2844.75,55.94,189.15,4.97,11.13,3812.52,84.03,191.1,905.19,345.52,34.83,285.98,878.85,35.03,602.19,124.36
2012-12-18,1074.5,1414.96,1280.69,172.41,1742.25,1091.86,1171.56,138.64,161.62,1131.88,292.54,2850.06,56.14,189.66,4.9,11.14,3820.17,84.44,191.6,905.91,346.27,34.66,286.52,881.13,35.11,602.03,125.54
2012-12-20,1074.0,1420.9,1278.88,172.39,1747.34,1086.88,1176.34,138.58,163.88,1127.32,292.4,2848.73,56.45,190.46,4.97,11.12,3820.84,84.06,192.59,897.76,349.33,34.95,286.38,880.83,35.06,602.01,126.21
2012-12-21,1075.0,1421.63,1278.47,172.59,1746.82,1085.53,1177.57,138.71,165.13,1122.35,292.67,2851.38,56.46,190.55,4.97,11.13,3820.86,83.78,193.15,890.8,350.47,34.99,286.65,881.04,35.09,598.58,125.74
2012-12-24,1074.5,1420.11,1273.03,172.37,1739.67,1081.69,1176.05,138.64,164.62,1118.12,292.55,2850.06,56.56,190.35,4.91,11.13,3819.49,82.88,193.41,883.13,348.35,35.05,286.52,880.59,35.09,598.15,125.34
2012-12-26,1073.5,1416.64,1257.91,172.16,1731.72,1081.78,1173.29,138.5,164.68,1113.17,292.27,2847.33,56.31,189.92,4.8,11.12,3817.02,82.84,192.35,882.04,346.71,35.18,286.22,877.51,35.02,598.32,125.29
2012-12-27,1072.0,1421.95,1250.44,171.91,1732.3,1080.43,1176.41,138.3,164.95,1111.45,291.85,2843.28,56.69,190.62,4.84,11.1,3814.13,82.57,192.13,880.92,347.89,35.18,285.84,877.04,34.98,598.27,125.42
2012-12-28,1068.0,1411.47,1238.91,171.38,1719.91,1073.58,1167.92,137.78,163.91,1109.01,290.77,2832.67,56.3,189.2,4.85,11.08,3793.15,82.28,191.26,877.58,346.73,35.16,284.75,873.15,34.89,596.15,125.54
2012-12-31,1063.0,1401.67,1235.04,170.65,1717.81,1068.99,1160.99,137.13,163.11,1103.29,289.41,2819.4,55.86,187.94,4.82,11.03,3779.96,81.9,190.57,874.64,343.46,34.89,283.43,870.31,34.74,595.52,125.06
2013-01-02,1062.5,1410.95,1219.58,170.54,1734.16,1077.09,1167.2,137.07,164.73,1114.72,289.27,2818.15,55.84,189.14,4.83,11.01,3778.72,83.06,192.44,889.63,347.44,35.13,283.31,870.69,35.01,597.43,125.56
2013-01-03,1062.5,1398.62,1219.16,170.54,1725.02,1078.46,1156.02,137.07,163.41,1116.32,289.28,2818.15,55.43,187.49,4.79,11.0,3773.62,83.37,191.16,887.35,343.34,35.2,283.32,869.69,34.99,597.07,124.59
2013-01-04,1065.0,1387.0,1207.89,170.94,1710.34,1075.43,1147.01,137.39,162.93,1111.91,289.95,2824.78,54.86,185.94,4.79,11.02,3770.71,83.16,190.4,877.35,337.96,35.06,283.98,866.62,34.94,595.38,123.49
2013-01-07,1064.0,1386.07,1212.4,170.8,1706.82,1077.36,1146.49,137.27,162.47,1115.44,289.68,2822.13,54.45,185.83,4.76,11.01,3768.51,83.41,189.42,885.35,336.2,35.01,283.71,863.22,34.93,596.41,123.64
2013-01-08,1064.0,1396.61,1216.76,170.95,1711.76,1079.16,1154.89,137.26,163.22,1116.19,289.69,2822.13,54.68,187.21,4.78,11.0,3773.32,83.37,190.58,889.88,338.6,35.17,283.71,865.64,34.95,597.92,123.93
2013-01-09,1061.5,1388.76,1210.93,170.49,1705.46,1076.24,1149.06,136.94,161.92,1116.22,289.0,2815.5,54.39,186.15,4.76,10.98,3764.58,83.11,189.64,890.07,337.56,34.9,283.05,865.18,34.93,597.02,123.72
2013-01-10,1060.0,1384.63,1202.5,170.31,1697.17,1074.83,1145.14,136.74,161.49,1119.63,288.6,2811.52,53.91,185.6,4.77,10.97,3755.4,83.56,189.44,891.3,339.41,34.92,282.65,864.39,34.91,597.18,123.43
2013-01-11,1056.5,1401.29,1187.41,169.96,1706.51,1074.22,1152.06,136.28,162.74,1116.67,287.64,2802.24,54.61,187.79,4.76,10.97,3749.51,83.67,191.14,889.1,342.4,34.91,281.71,862.07,34.9,596.89,121.83
2013-01-14,1057.0,1412.26,1181.73,169.96,1704.99,1074.41,1155.51,136.34,163.68,1116.56,287.78,2803.64,55.02,189.24,4.74,10.97,3755.55,83.62,191.49,888.94,341.7,34.95,281.85,861.7,34.95,596.91,121.39
2013-01-15,1058.0,1414.18,1191.84,170.27,1702.22,1075.15,1147.01,136.46,164.07,1117.94,288.05,2806.29,55.27,189.5,4.82,10.96,3758.97,83.71,191.93,891.63,343.96,35.04,282.12,863.88,35.19,597.34,120.93
2013-01-16,1059.5,1406.22,1205.14,170.43,1696.63,1074.05,1138.82,136.66,162.13,1116.92,288.46,2810.27,54.98,188.45,4.76,10.98,3760.56,83.66,189.54,888.44,340.43,34.88,282.51,864.97,35.5,597.91,119.62
2013-01-17,1057.5,1410.65,1190.28,170.13,1693.74,1071.97,1133.02,136.4,162.78,1113.18,287.91,2804.97,55.19,189.04,4.82,10.96,3756.53,83.89,190.24,888.41,343.0,34.91,281.99,864.57,35.49,600.34,120.71
2013-01-18,1057.5,1413.14,1175.33,170.14,1686.5,1068.94,1127.46,136.41,162.82,1110.22,287.91,2804.89,55.13,189.37,4.83,10.98,3751.2,83.94,189.54,882.85,342.2,34.97,281.98,862.49,35.51,601.19,119.39
2013-01-21,1063.0,1414.48,1188.84,170.86,1687.19,1071.73,1139.89,137.11,163.13,1117.96,289.41,2819.55,55.28,189.53,4.84,11.05,3773.25,83.93,189.98,888.51,339.99,35.08,283.45,864.12,35.76,603.29,119.54
2013-01-22,1063.0,1413.95,1199.1,170.91,1681.83,1070.71,1142.15,137.1,163.02,1123.06,289.42,2819.55,55.3,189.45,4.81,11.05,3772.71,83.71,189.98,894.94,338.97,35.17,283.45,866.59,35.74,602.26,120.25
2013-01-23,1066.5,1418.18,1208.84,171.52,1689.98,1076.08,1145.73,137.55,163.46,1126.06,290.37,2828.76,55.39,190.02,4.82,11.08,3785.14,84.23,191.29,898.21,341.05,35.27,284.38,868.8,35.76,602.2,119.95
2013-01-24,1068.5,1425.11,1193.12,171.84,1692.56,1069.19,1148.12,137.81,164.11,1123.26,290.9,2834.07,55.72,190.98,4.84,11.1,3793.04,84.21,192.3,900.0,340.35,35.43,284.92,870.82,35.86,603.47,118.09
2013-01-25,1075.0,1442.97,1185.49,172.82,1699.74,1072.0,1158.22,138.64,165.87,1124.29,292.67,2851.38,56.41,193.36,4.86,11.13,3816.52,85.19,194.58,901.12,344.85,35.82,286.64,874.69,35.97,608.72,119.48
2013-01-28,1091.0,1465.59,1203.93,175.33,1716.96,1080.57,1175.65,140.65,168.75,1134.37,297.03,2893.75,57.25,196.41,4.93,11.28,3873.33,85.56,196.86,907.77,350.14,36.23,290.91,879.8,36.36,615.86,121.83
2013-01-29,1085.5,1460.38,1198.26,174.4,1705.75,1080.53,1175.04,139.9,169.22,1135.38,295.54,2879.16,56.91,195.75,4.91,11.22,3855.31,85.19,196.12,908.08,348.14,36.04,289.45,878.17,36.38,613.11,119.57
2013-01-30,1085.0,1465.02,1189.95,174.42,1707.08,1082.73,1177.49,139.86,170.29,1134.1,295.4,2877.83,57.17,196.43,4.96,11.17,3857.09,85.42,197.37,905.98,350.53,36.11,289.32,877.24,36.42,613.52,120.12
2013-01-31,1088.0,1475.33,1196.66,174.96,1720.67,1084.75,1195.54,140.26,171.09,1131.36,296.22,2885.87,57.57,197.76,5.04,11.22,3870.23,85.53,198.33,909.4,351.6,36.21,290.12,878.84,36.49,616.29,120.21
2013-02-01,1094.0,1491.4,1187.26,175.68,1734.65,1096.03,1203.65,141.03,173.18,1134.64,297.85,2901.7,58.01,199.88,5.1,11.26,3892.13,85.82,200.42,919.73,355.35,36.48,291.71,880.84,36.68,624.07,122.03
2013-02-04,1087.5,1478.73,1170.55,174.48,1708.57,1090.5,1195.25,140.23,172.47,1132.9,296.08,2884.46,57.76,198.21,5.07,11.25,3865.84,86.2,198.84,919.75,356.91,36.29,289.98,877.76,36.56,621.07,122.24
2013-02-05,1086.5,1469.49,1173.01,174.41,1711.18,1087.7,1195.73,140.13,171.7,1131.75,295.8,2881.89,57.27,196.99,5.03,11.23,3860.37,85.65,197.85,916.68,351.91,36.13,289.71,879.15,36.53,617.54,121.85
2013-02-06,1088.5,1474.21,1161.0,174.67,1702.69,1092.6,1192.68,140.39,171.61,1123.06,296.35,2887.11,57.33,197.62,5.02,11.21,3864.04,86.09,198.22,916.95,352.88,36.28,290.24,879.45,36.58,616.61,122.74
2013-02-07,1092.0,1481.13,1164.92,175.21,1711.98,1096.88,1204.43,140.81,172.21,1127.22,297.31,2896.47,58.67,198.55,5.04,11.27,3880.87,86.07,198.93,913.46,353.3,36.36,291.17,882.21,36.7,617.65,122.58
2013-02-08,1094.0,1467.27,1179.96,175.54,1720.7,1095.59,1193.61,141.06,170.79,1128.73,297.85,2901.78,58.14,196.69,5.01,11.32,3880.26,85.89,198.42,915.08,352.59,36.29,291.71,883.4,36.74,617.45,122.58
2013-02-12,1092.5,1461.55,1161.18,175.29,1705.34,1084.31,1187.44,140.86,170.65,1118.12,297.45,2897.8,57.77,195.87,5.01,11.33,3870.41,85.47,198.27,910.98,350.7,36.22,291.31,877.59,36.54,615.41,121.74
2013-02-13,1087.0,1463.59,1164.43,174.41,1701.26,1083.91,1183.9,140.16,172.18,1124.39,295.94,2883.14,57.72,196.16,5.05,11.27,3857.62,85.75,198.3,915.31,350.81,36.18,289.85,877.64,36.47,615.03,122.12
2013-02-14,1083.5,1453.24,1158.02,173.84,1681.38,1082.96,1179.06,139.71,171.79,1122.56,294.99,2873.85,57.27,194.76,4.98,11.21,3840.02,85.38,197.11,921.52,348.69,36.03,288.92,876.72,36.33,613.1,122.08
2013-02-15,1080.0,1440.02,1167.82,173.28,1676.65,1078.38,1170.99,139.27,170.38,1118.29,294.04,2864.72,56.76,193.06,4.93,11.17,3826.4,85.0,194.79,918.81,344.61,35.82,287.98,874.03,36.17,610.21,122.69
2013-02-18,1084.0,1445.79,1152.64,173.64,1676.03,1076.36,1173.73,139.78,170.86,1116.68,295.12,2875.26,56.87,193.81,4.96,11.2,3837.17,85.52,194.98,914.46,345.16,35.98,289.04,874.47,36.26,613.26,122.77
2013-02-19,1082.0,1444.63,1157.4,173.28,1676.5,1069.49,1171.88,139.52,170.91,1118.41,294.58,2869.87,56.89,193.67,4.96,11.16,3831.44,85.27,194.74,914.02,344.91,35.9,288.51,873.5,36.21,611.99,121.21
2013-02-20,1079.5,1448.15,1156.21,173.06,1666.48,1066.75,1173.18,139.22,171.59,1117.28,293.9,2863.24,57.09,194.11,4.98,11.15,3825.3,85.45,195.25,906.56,348.33,35.93,287.85,873.67,36.18,607.83,122.21
2013-02-21,1086.0,1435.37,1162.74,174.02,1651.1,1066.22,1167.05,140.02,170.14,1112.12,295.67,2880.56,56.4,192.43,4.9,11.2,3836.64,85.03,192.99,905.83,343.69,35.86,289.57,875.38,36.36,606.77,121.71
2013-02-22,1085.5,1434.65,1162.33,174.1,1657.61,1066.1,1167.08,139.96,169.71,1118.28,295.53,2879.31,56.36,192.34,4.91,11.18,3837.72,85.26,191.7,908.45,345.19,35.74,289.44,876.71,36.38,605.84,122.47
2013-02-25,1086.5,1436.9,1156.65,174.29,1646.05,1061.76,1169.6,140.08,169.92,1118.01,295.81,2881.89,56.27,192.61,4.88,11.19,3838.82,85.6,192.51,911.52,345.16,35.8,289.71,877.48,36.4,603.85,122.42
2013-02-26,1090.0,1425.5,1183.95,174.97,1652.88,1063.21,1171.35,140.5,168.46,1119.38,296.76,2891.25,55.83,191.1,4.84,11.23,3846.83,85.25,190.8,907.43,343.03,35.6,290.65,879.77,36.53,602.38,123.27
2013-02-27,1087.0,1421.9,1184.61,174.55,1642.29,1059.14,1166.81,140.12,168.62,1109.12,295.95,2883.29,55.57,190.69,4.8,11.23,3835.84,84.65,190.49,895.96,341.53,35.57,289.84,876.94,36.45,601.68,122.75
2013-02-28,1084.5,1424.92,1173.64,174.31,1648.28,1060.48,1167.7,139.82,168.64,1114.76,295.27,2876.66,55.58,191.12,4.82,11.22,3829.85,84.97,190.17,902.14,342.9,35.52,289.18,877.96,36.48,603.34,122.7
2013-03-04,1092.0,1420.09,1166.79,175.42,1642.37,1060.61,1158.07,140.79,169.77,1106.69,297.31,2896.55,55.29,190.48,4.79,11.26,3844.39,85.36,190.58,896.91,343.4,35.46,291.18,875.69,36.62,605.49,120.17
2013-03-05,1087.0,1420.22,1168.0,174.73,1646.59,1059.56,1156.69,140.14,170.32,1113.36,295.95,2883.29,55.32,190.47,4.77,11.22,3830.03,85.46,190.78,900.63,343.38,35.46,289.85,873.37,36.49,605.15,119.95
2013-03-06,1084.0,1415.65,1160.35,174.33,1637.65,1054.68,1149.95,139.75,170.25,1113.65,295.13,2875.33,55.4,189.86,4.74,11.19,3820.4,85.43,190.59,901.24,342.91,35.39,289.06,870.96,36.48,604.68,119.98
2013-03-07,1087.5,1416.58,1157.9,174.83,1631.2,1055.72,1148.91,140.21,170.58,1117.52,296.08,2884.62,55.48,189.98,4.73,11.22,3827.88,85.28,190.63,902.95,341.61,35.39,289.97,871.88,36.58,605.09,119.59
2013-03-08,1090.5,1427.03,1140.69,175.47,1636.46,1057.71,1154.88,140.59,171.67,1118.42,296.89,2892.57,56.09,191.4,4.78,11.26,3837.09,85.39,192.0,902.01,344.36,35.48,290.79,875.27,36.66,606.44,119.45
2013-03-11,1097.0,1426.15,1141.52,176.42,1637.55,1066.96,1153.16,141.43,171.26,1122.23,298.66,2909.81,55.8,191.25,4.71,11.31,3856.43,86.82,191.48,900.09,344.48,35.66,292.51,878.37,36.93,607.84,120.14
2013-03-12,1097.0,1426.48,1140.75,176.48,1634.8,1066.91,1156.32,141.42,171.44,1127.77,298.67,2909.81,55.72,191.27,4.69,11.32,3854.13,87.43,191.33,903.65,343.99,35.66,292.52,878.8,37.01,607.96,119.5
2013-03-13,1100.5,1433.9,1147.85,177.11,1643.38,1071.62,1162.46,141.87,173.01,1134.62,299.62,2919.1,55.92,192.29,4.67,11.36,3869.82,88.45,192.67,908.63,346.07,35.82,293.45,882.28,37.17,610.03,119.94
2013-03-14,1107.0,1434.23,1147.8,178.1,1653.36,1078.05,1160.56,142.7,171.69,1145.69,301.38,2936.42,56.04,192.33,4.7,11.41,3887.62,89.11,192.36,905.97,346.53,35.97,295.19,886.24,37.36,610.29,119.53
2013-03-15,1111.5,1446.34,1157.81,178.89,1680.42,1088.59,1174.57,143.27,172.88,1152.85,302.62,2948.35,56.64,193.95,4.75,11.46,3910.02,89.46,191.48,912.65,347.72,36.17,296.38,889.66,37.6,613.75,121.01
2013-03-18,1114.0,1444.86,1172.38,179.23,1686.09,1088.95,1182.15,143.54,173.24,1155.39,303.3,2954.99,56.45,193.8,4.71,11.47,3917.57,89.19,192.57,918.77,348.18,36.14,297.05,891.2,37.72,614.11,121.16
2013-03-19,1112.5,1438.74,1165.96,178.99,1678.04,1087.75,1174.58,143.36,172.51,1153.22,302.89,2951.01,56.06,192.98,4.7,11.46,3909.41,89.53,191.69,917.37,346.85,36.05,296.65,889.93,37.9,612.27,120.68
2013-03-20,1116.0,1438.08,1170.79,179.66,1679.25,1087.4,1177.4,143.79,172.8,1158.35,303.84,2960.29,56.12,192.93,4.73,11.47,3916.89,89.94,191.18,917.97,345.88,36.09,297.59,892.05,38.24,612.56,120.75
2013-03-21,1117.0,1440.48,1166.82,179.75,1689.91,1089.33,1180.26,143.9,172.15,1159.73,304.11,2962.94,55.9,193.31,4.72,11.48,3919.71,90.55,191.01,924.15,344.75,36.07,297.86,892.64,38.26,613.4,119.87
2013-03-22,1119.5,1444.77,1187.74,180.21,1700.13,1091.13,1182.84,144.23,172.02,1169.09,304.79,2969.42,55.94,193.86,4.71,11.49,3926.97,90.13,191.42,932.99,345.2,36.22,298.51,895.53,38.24,615.14,119.95
2013-03-25,1111.0,1443.97,1173.24,178.88,1691.55,1087.03,1181.6,143.12,171.44,1162.72,302.48,2946.95,56.03,193.74,4.72,11.41,3906.47,90.13,191.41,927.63,346.66,36.14,296.26,893.02,37.98,612.19,120.11
2013-03-26,1107.5,1425.52,1177.0,178.31,1683.18,1085.41,1167.82,142.73,170.04,1160.27,301.53,2937.74,55.33,191.3,4.66,11.39,3888.97,89.75,189.83,925.98,341.81,35.87,295.32,892.82,37.74,609.09,119.55
2013-03-27,1112.5,1427.84,1176.32,179.03,1687.55,1094.93,1171.48,143.34,171.59,1164.84,302.88,2951.01,55.55,191.57,4.69,11.44,3904.19,90.05,191.0,932.22,341.65,36.01,296.65,894.61,38.0,612.27,119.76
2013-03-28,1112.5,1420.77,1181.63,179.02,1685.77,1094.17,1166.02,143.31,170.48,1160.84,302.88,2950.93,55.15,190.61,4.68,11.44,3893.67,90.03,189.64,931.83,339.3,35.81,296.65,895.55,38.0,612.1,120.21
2013-03-29,1111.5,1424.83,1181.82,178.96,1688.54,1093.03,1170.8,143.18,170.51,1157.24,302.62,2948.28,55.27,191.13,4.68,11.44,3894.94,90.18,190.52,929.88,341.19,35.79,296.39,896.77,37.96,614.39,120.26
2013-04-01,1115.0,1428.48,1191.43,179.61,1696.31,1096.31,1174.3,143.62,171.09,1161.11,303.57,2957.56,55.52,191.61,4.7,11.45,3908.17,90.42,191.27,932.47,341.66,35.82,297.32,898.47,38.03,615.34,120.95
2013-04-02,1119.5,1437.38,1201.89,180.6,1704.1,1103.39,1183.65,144.23,172.72,1171.05,304.79,2969.5,55.67,192.82,4.75,11.5,3916.53,90.65,192.32,941.67,343.78,35.93,298.52,904.47,38.1,619.87,121.79
2013-04-03,1117.0,1431.66,1194.08,180.13,1688.29,1100.76,1176.16,143.9,171.89,1169.55,304.12,2962.86,55.37,192.06,4.76,11.46,3903.68,91.09,192.25,940.96,341.68,35.52,297.85,902.15,38.06,617.47,120.92
2013-04-04,1127.0,1441.88,1181.22,181.73,1699.01,1110.24,1186.13,145.19,171.79,1173.43,306.84,2989.39,55.81,193.45,4.76,11.56,3936.02,91.5,193.52,942.79,344.16,35.52,300.52,908.14,38.38,622.65,121.72
2013-04-05,1132.0,1463.51,1175.13,182.54,1722.9,1116.7,1203.36,145.81,174.3,1180.62,308.2,3002.57,56.78,196.31,4.87,11.61,3957.21,91.94,196.57,952.97,350.0,35.83,301.85,914.41,38.64,628.02,123.7
2013-04-08,1146.0,1491.0,1158.86,184.74,1754.93,1125.68,1226.65,147.62,178.41,1190.01,312.0,3039.79,57.76,200.01,5.01,11.76,4013.17,94.02,200.3,966.48,359.47,36.39,305.59,923.19,39.16,639.87,126.78
2013-04-09,1140.0,1485.65,1152.21,183.8,1745.85,1121.22,1218.47,146.83,178.03,1192.21,310.39,3023.87,57.68,199.28,5.0,11.72,3996.63,93.53,198.85,967.97,359.72,36.56,303.99,919.65,39.28,639.02,127.25
2013-04-10,1129.5,1479.7,1135.92,182.35,1731.13,1112.48,1213.15,145.5,177.33,1188.86,307.54,2996.02,57.33,198.45,4.99,11.65,3958.57,93.14,197.25,965.5,359.51,36.5,301.19,912.69,38.93,633.17,126.78
2013-04-11,1129.0,1477.75,1133.76,182.2,1735.27,1117.99,1212.35,145.43,177.33,1194.31,307.4,2994.69,57.02,198.2,4.98,11.64,3961.4,93.52,196.8,979.46,359.77,36.58,301.05,912.77,38.88,632.23,127.33
2013-04-12,1132.0,1479.41,1142.11,182.81,1739.32,1118.91,1214.79,145.83,178.03,1193.64,308.22,3002.65,57.21,198.45,4.99,11.66,3971.93,93.81,198.06,974.09,359.11,36.52,301.85,914.82,39.01,632.51,126.74
2013-04-15,1119.0,1461.75,1140.91,180.86,1714.48,1096.04,1203.23,144.17,175.02,1166.17,304.67,2968.17,56.39,196.06,4.95,11.52,3926.32,92.26,194.78,949.81,355.58,35.71,298.39,904.49,38.5,624.62,124.15
2013-04-16,1117.0,1457.63,1143.94,180.65,1707.28,1090.39,1199.08,143.9,174.16,1155.48,304.14,2962.86,56.32,195.51,4.94,11.5,3920.4,91.3,193.63,944.09,354.06,35.51,297.86,902.85,38.45,622.4,121.34
2013-04-17,1118.5,1475.86,1138.31,181.2,1711.92,1092.13,1214.44,144.09,174.48,1159.83,304.52,2966.69,57.12,197.9,5.02,11.52,3930.91,91.85,195.43,948.15,359.09,35.73,298.25,907.03,38.79,624.27,122.19
2013-04-18,1122.5,1464.81,1144.24,181.59,1710.07,1095.12,1205.05,144.6,172.56,1159.37,305.61,2977.45,56.61,196.51,4.92,11.55,3939.29,92.12,193.83,948.62,355.99,35.48,299.32,908.83,39.04,624.61,122.74
2013-04-19,1119.0,1465.16,1128.14,181.13,1719.12,1092.77,1203.68,144.13,171.72,1158.33,304.68,2968.17,56.7,196.51,4.9,11.53,3929.76,91.46,192.7,949.14,356.59,35.56,298.39,905.85,39.14,623.22,122.34
2013-04-22,1122.0,1463.99,1124.42,181.47,1709.54,1093.89,1201.74,144.51,172.13,1151.45,305.47,2976.13,56.52,196.36,4.89,11.55,3934.77,91.49,192.64,943.83,356.82,35.49,299.19,904.59,39.06,621.12,120.78
2013-04-23,1122.5,1457.17,1137.8,181.65,1707.94,1091.82,1194.28,144.56,169.78,1148.15,305.61,2977.45,56.12,195.49,4.85,11.54,3933.77,90.97,190.05,939.7,352.94,35.35,299.31,904.88,38.93,620.13,120.83
2013-04-24,1117.0,1453.44,1121.71,180.78,1705.99,1088.91,1182.45,143.86,168.89,1149.11,304.11,2962.86,56.03,194.97,4.86,11.49,3916.28,91.22,189.34,946.21,351.15,35.38,297.85,900.44,38.68,619.69,121.75
2013-04-25,1111.5,1450.79,1119.56,180.11,1713.21,1086.3,1176.19,143.16,168.68,1146.57,302.6,2948.28,56.04,194.59,4.81,11.44,3899.86,91.47,189.23,949.05,349.43,35.49,296.38,897.57,38.16,617.23,122.56
2013-04-26,1111.5,1447.17,1126.14,180.29,1715.77,1090.45,1177.81,143.17,168.71,1142.46,302.61,2948.28,56.14,194.09,4.81,11.43,3899.86,91.38,189.58,945.55,347.9,35.48,296.39,897.85,37.81,616.13,121.4
